date_time,town,title,price,beds,sqft,url
2022-07-12 17:14, (Little Village),🔥2 bedroom +Home office and a bonus room!Pet friendly!,1250,2,,https://chicago.craigslist.org/chc/apa/d/chicago-bedroom-home-office-and-bonus/7508033783.html
2022-07-12 17:12, (Logan square-Chicago),"1br - Logan square ,HEAT and cooking gas included ",1295,1,,https://chicago.craigslist.org/chc/apa/d/chicago-1br-logan-square-heat-and/7508032914.html
2022-07-12 17:08, (Arlington Heights),Bring your pet home to Residences at Arlington Heights! We accept pets!,1649,2,864.0,https://chicago.craigslist.org/nwc/apa/d/arlington-heights-bring-your-pet-home/7508031287.html
2022-07-12 16:55, (Lakeview),Lakeview One bedroom!  Less than two blocks to EL Train!,1295,1,,https://chicago.craigslist.org/chc/apa/d/chicago-lakeview-one-bedroom-less-than/7508026322.html
2022-07-12 16:39, (Buena Park),Small Pets Okay! Studio With Separate Kitchen,995,,,https://chicago.craigslist.org/chc/apa/d/chicago-small-pets-okay-studio-with/7508020042.html
2022-07-12 16:38, (7449 N Claremont #G),Huge,950,1,,https://chicago.craigslist.org/chc/apa/d/evanston-huge/7508019551.html
2022-07-12 16:31, (River West),"Gorgeous unit in River West with hw floors, w.d, & ss appliance",2140,1,,https://chicago.craigslist.org/chc/apa/d/chicago-gorgeous-unit-in-river-west/7508016663.html
2022-07-12 16:31, (West Loop),"Beautiful 2 bed with w/d, hw floors, pool, sundeck, gym",3590,2,,https://chicago.craigslist.org/chc/apa/d/chicago-beautiful-bed-with-d-hw-floors/7508016292.html
2022-07-12 16:30, (South Loop),Beautiful 1 bed in South Loop-pet friendly with huge gym,1820,1,,https://chicago.craigslist.org/chc/apa/d/chicago-beautiful-bed-in-south-loop-pet/7508015914.html
2022-07-12 16:27, (Lakeview),"Incomparable 2 Bedroom, 1 Bath in Lakeview, Available: 8/1/2022",1950,2,1300.0,https://chicago.craigslist.org/chc/apa/d/chicago-incomparable-bedroom-bath-in/7508014477.html
2022-07-12 16:23, (Logan Square),Huge 3 bed in the heart of Logan; In-Unit Laundry; Pets OK; Parking!,3000,3,,https://chicago.craigslist.org/chc/apa/d/chicago-huge-bed-in-the-heart-of-logan/7508013021.html
2022-07-12 16:23, (Gold Coast),"Awesome pet friendly studio with 24hr gym, sundeck, granite counters",1650,,,https://chicago.craigslist.org/chc/apa/d/chicago-awesome-pet-friendly-studio/7508012796.html
2022-07-12 16:22, (Lincoln park),Beautiful unit in Lincoln Park w private balcony & in unit w/d,2350,1,,https://chicago.craigslist.org/chc/apa/d/chicago-beautiful-unit-in-lincoln-park/7508012465.html
2022-07-12 16:21, (1010 S 13th Ave Maywood IL),(Heat Included )(Spacious & Bright)(No Security Deposit)1010S,1150,2,,https://chicago.craigslist.org/wcl/apa/d/maywood-heat-included-spacious-brightno/7508012265.html
2022-07-12 16:21, (River North),"Amazing 2 Bed-wd in unit, ss appliances, pet friendly",3530,2,,https://chicago.craigslist.org/chc/apa/d/chicago-amazing-bed-wd-in-unit-ss/7508011983.html
2022-07-12 16:20, (Lakeview),"Incomparable 2 Bedroom, 1 Bath in Lakeview, Available: 8/1/2022",1950,2,1300.0,https://chicago.craigslist.org/chc/apa/d/chicago-incomparable-bedroom-bath-in/7508011943.html
2022-07-12 16:19, (Gold Coast),Amazing 1 Bed in Gold Coast with hw floors,1825,1,,https://chicago.craigslist.org/chc/apa/d/chicago-amazing-bed-in-gold-coast-with/7508011547.html
2022-07-12 16:18, (Wrigleyville),"Unsurpassed 1 Bedroom, 1 Bath in Wrigleyville, Available: Now",1650,1,700.0,https://chicago.craigslist.org/chc/apa/d/chicago-unsurpassed-bedroom-bath-in/7508010841.html
2022-07-12 16:14, (Elmhurst),1 Bedroom Garden Apartment for Rent,1000,1,850.0,https://chicago.craigslist.org/wcl/apa/d/elmhurst-bedroom-garden-apartment-for/7508009304.html
2022-07-12 16:12, (Gold Coast),Wonderful studio with doorman and heated outdoor pool,1725,,,https://chicago.craigslist.org/chc/apa/d/chicago-wonderful-studio-with-doorman/7508008333.html
2022-07-12 16:11, (Gold Coast/River North),Beautiful unit with washer dryer in unit & tons of bldg amenities,2130,1,,https://chicago.craigslist.org/chc/apa/d/chicago-beautiful-unit-with-washer/7508007814.html
2022-07-12 16:10, (Gold Coast),"2bed with balcony, heated pool, gym, door staff, party room",2915,2,,https://chicago.craigslist.org/chc/apa/d/chicago-2bed-with-balcony-heated-pool/7508007278.html
2022-07-12 16:09, (River North),"Amazing 1 Bed-wd in unit, private balcony and huge pool",2375,1,,https://chicago.craigslist.org/chc/apa/d/chicago-amazing-bed-wd-in-unit-private/7508006818.html
2022-07-12 16:08, (Loop),"Furnished Loop 2 bedroom, utilities included, w/d, great views of city",3400,2,1300.0,https://chicago.craigslist.org/chc/apa/d/chicago-furnished-loop-bedroom/7508006659.html
2022-07-12 16:08, (Gold Coast),Studio with fabulous bldg amenities and pets allowed,1590,,,https://chicago.craigslist.org/chc/apa/d/chicago-studio-with-fabulous-bldg/7508006336.html
2022-07-12 16:02, (Old Town),AMAZING OLD TOWN 1 BD~Full Amenity Building~In unit WD~Next to Target!,2426,1,689.0,https://chicago.craigslist.org/chc/apa/d/chicago-amazing-old-town-bdfull-amenity/7508003688.html
2022-07-12 15:58, (Humboldt Park),Humboldt Park Three Bedroom! In-Unit Laundry; Pets OK; Garage Parking!,1650,3,,https://chicago.craigslist.org/chc/apa/d/chicago-humboldt-park-three-bedroom-in/7508001980.html
2022-07-12 15:50, (Roscoe Village),"Large 4 Bedroom, 2 Bath, Roscoe Village, Central Air, InUnit Laundry,",3250,4,1750.0,https://chicago.craigslist.org/chc/apa/d/chicago-large-bedroom-bath-roscoe/7507998374.html
2022-07-12 15:48, (Edgewater),Studio Apartment,875,,500.0,https://chicago.craigslist.org/chc/apa/d/chicago-studio-apartment/7507997598.html
2022-07-12 15:46, (Buena Park),Small Pets Okay! Extremely Affordable One Bedroom! Sheridan Red Line!,1350,1,,https://chicago.craigslist.org/chc/apa/d/chicago-small-pets-okay-extremely/7507996662.html
2022-07-12 15:44, (Humboldt Park),"Newer 3 Bedroom, Humboldt Park, InUnit Laundry, Central Air 9/1/2022",1800,3,900.0,https://chicago.craigslist.org/chc/apa/d/chicago-newer-bedroom-humboldt-park/7507995896.html
2022-07-12 15:41, (Logan Square),--ON THE BLVD--LOFT--2 BED 1 BATH--LOGAN SQUARE--GREAT LOCATION--,2795,2,,https://chicago.craigslist.org/chc/apa/d/chicago-on-the-blvd-loft-bed-bath-logan/7507994678.html
