date_time,town,title,price,beds,sqft,url
2022-07-12 17:34, (Allston),*NO FEE* Basement level w/ HUGE kitchen *SEPT 1*,1695,,,https://boston.craigslist.org/gbs/apa/d/allston-no-fee-basement-level-huge/7508017776.html
2022-07-12 17:34, (Medford),One bedroom heat and hot water included for 9/1,1700,1,550.0,https://boston.craigslist.org/nos/apa/d/medford-one-bedroom-heat-and-hot-water/7508017770.html
2022-07-12 17:29, (Somerville),"*NO FEE* Granite/stainless, W/D in unit, open floor plan *SEPT 1*",2795,1,700.0,https://boston.craigslist.org/gbs/apa/d/somerville-no-fee-granite-stainless-d/7508015587.html
2022-07-12 17:28, (Salem),"Large De-leaded,  4 Bedroom apt. Heat & Hot Water inc- 38 Salem St",2400,4,975.0,https://boston.craigslist.org/nos/apa/d/salem-large-de-leaded-bedroom-apt-heat/7508015126.html
2022-07-12 17:27, (Central Square-Cambridge),"*NO FEE* Sunny, large bedrooms, granite/stainless, porch *SEPT 1*",4195,3,1100.0,https://boston.craigslist.org/gbs/apa/d/cambridge-no-fee-sunny-large-bedrooms/7508014747.html
2022-07-12 17:27, (Somerville),Modern Somerville 3 Bedroom! Only 1/2 months broker fee,3500,3,,https://boston.craigslist.org/gbs/apa/d/somerville-modern-somerville-bedroom/7508014650.html
2022-07-12 17:26, (boston/cambridge/brookline),NEW Today!! ~~~ Amazing 2 Bdrm 2 BATH - Parking+Ht/Hw INCLUDED !! ~~~,2500,2,,https://boston.craigslist.org/gbs/apa/d/somerville-new-today-amazing-bdrm-bath/7508014109.html
2022-07-12 17:25, (Allston),"*NO FEE* Must see penthouse unit, quartz b-bar, balcony *SEPT 1*",3250,2,,https://boston.craigslist.org/gbs/apa/d/allston-no-fee-must-see-penthouse-unit/7508013642.html
2022-07-12 17:24, (Ten Hills / Somerville / Assembly),A/C- Cats & Dogs- 78 Ten Hills Rd Somerville- Nice Apt,3400,3,1200.0,https://boston.craigslist.org/gbs/apa/d/somerville-c-cats-dogs-78-ten-hills-rd/7508013247.html
2022-07-12 17:23, (Somerville),"*NO FEE* Huge 2 bed 2 bath, central A/C, W/D in unit, gym, *SEPT 1*",3495,2,1055.0,https://boston.craigslist.org/gbs/apa/d/somerville-no-fee-huge-bed-bath-central/7508012833.html
2022-07-12 17:20, (Brookline-Coolidge Corner- Wash Sq),"*NO FEE* New kitchen/bath, shiny floors, great building/location *SEPT",2495,1,,https://boston.craigslist.org/gbs/apa/d/brookline-no-fee-new-kitchen-bath-shiny/7508011961.html
2022-07-12 17:18, (Allston),"*NO FEE* Huge bedrooms, upper floor, sunny, 2 full baths *Sept 1 2022*",3995,4,,https://boston.craigslist.org/gbs/apa/d/allston-no-fee-huge-bedrooms-upper/7508010935.html
2022-07-12 17:16, (Somerville),"*NO FEE* Modern open floor plan, granite/stainless, W/D in unit *AUG 1",2795,1,734.0,https://boston.craigslist.org/gbs/apa/d/somerville-no-fee-modern-open-floor/7508009866.html
2022-07-12 17:14, (Brighton),NO BROKER FEE! Commonwealth Avenue 1 Bedroom,2175,1,,https://boston.craigslist.org/gbs/apa/d/brighton-no-broker-fee-commonwealth/7508009047.html
2022-07-12 17:13, (Brookline),"*NO FEE* New kit/bath, shiny floors, heat inc, *AUG 1*",2095,1,,https://boston.craigslist.org/gbs/apa/d/brookline-no-fee-new-kit-bath-shiny/7508008922.html
2022-07-12 17:11, (Cambridgeport / Central / Cambridge),Easy to HBS- 16 Elmer St Cambridge- 2 baths-in unit laundry- A/C,4450,3,1200.0,https://boston.craigslist.org/gbs/apa/d/boston-easy-to-hbs-16-elmer-st/7508007907.html
